learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
5670.0,108.6875,0.0,5670.0,77.10000000000001,51.35360195775199,5670.0,0.0,0.0,0.0
5680.0,108.984375,0.0,5680.0,77.0,51.47576953100277,5680.0,0.0,0.0,0.0
5690.0,109.328125,0.0,5690.0,77.0,51.37729108090397,5690.0,0.0,0.0,0.0
5700.0,109.65625,0.0,5700.0,77.2,51.84916116170235,5700.0,0.0,0.0,0.0
5710.0,109.953125,0.0,5710.0,77.5,52.45179668810914,5710.0,0.0,0.0,0.0
5720.0,110.265625,0.0,5720.0,77.10000000000001,51.6420583167213,5720.0,0.0,0.0,0.0
5730.0,110.59375,0.0,5730.0,77.10000000000001,51.54341625263443,5730.0,0.0,0.0,0.0
5740.0,110.9375,0.0,5740.0,77.3,51.953604537950305,5740.0,0.0,0.0,0.0
5750.0,111.203125,0.0,5750.0,77.7,52.73901764975163,5750.0,0.0,0.0,0.0
5760.0,111.53125,0.0,5760.0,77.8,52.93259608534889,5760.0,0.0,0.0,0.0
5770.0,111.84375,0.0,5770.0,77.9,53.014712135385665,5770.0,0.0,0.0,0.0
5780.0,112.15625,0.0,5780.0,77.8,52.89584464964694,5780.0,0.0,0.0,0.0
5790.0,112.46875,0.0,5790.0,77.8,52.945166281608344,5790.0,0.0,0.0,0.0
5800.0,112.78125,0.0,5800.0,77.7,52.764244863376405,5800.0,0.0,0.0,0.0
5810.0,113.078125,0.0,5810.0,77.60000000000001,52.61926619088514,5810.0,0.0,0.0,0.0
5820.0,113.390625,0.0,5820.0,77.4,52.24491175873961,5820.0,0.0,0.0,0.0
5830.0,113.65625,0.0,5830.0,77.4,52.30618584548894,5830.0,0.0,0.0,0.0
5840.0,113.96875,0.0,5840.0,77.5,52.48673852079603,5840.0,0.0,0.0,0.0
5850.0,114.28125,0.0,5850.0,77.7,52.84854020772016,5850.0,0.0,0.0,0.0
5860.0,114.609375,0.0,5860.0,77.5,52.461440946545544,5860.0,0.0,0.0,0.0
5870.0,114.921875,0.0,5870.0,77.9,53.1878839228977,5870.0,0.0,0.0,0.0
5880.0,115.234375,0.0,5880.0,78.0,53.46535072319077,5880.0,0.0,0.0,0.0
5890.0,115.5625,0.0,5890.0,78.4,54.46208335968631,5890.0,0.0,0.0,0.0
5900.0,115.875,0.0,5900.0,78.0,53.691229960932255,5900.0,0.0,0.0,0.0
5910.0,116.1875,0.0,5910.0,78.0,53.736609902888944,5910.0,0.0,0.0,0.0
5920.0,116.5,0.0,5920.0,78.10000000000001,53.9176325025882,5920.0,0.0,0.0,0.0
5930.0,116.796875,0.0,5930.0,78.3,54.23485743209044,5930.0,0.0,0.0,0.0
5940.0,117.125,0.0,5940.0,78.0,53.47814318581676,5940.0,0.0,0.0,0.0
5950.0,117.421875,0.0,5950.0,78.2,53.96104005811891,5950.0,0.0,0.0,0.0
5960.0,117.703125,0.0,5960.0,78.0,53.49132190347336,5960.0,0.0,0.0,0.0
5970.0,118.015625,0.0,5970.0,78.10000000000001,53.779916423958475,5970.0,0.0,0.0,0.0
5980.0,118.359375,0.0,5980.0,78.60000000000001,54.83860075634793,5980.0,0.0,0.0,0.0
5990.0,118.6875,0.0,5990.0,78.7,55.02077913302025,5990.0,0.0,0.0,0.0
6000.0,118.984375,0.0,6000.0,78.4,54.49470158215182,6000.0,0.0,0.0,0.0
6010.0,119.296875,0.0,6010.0,78.2,54.16296956673493,6010.0,0.0,0.0,0.0
6020.0,119.625,0.0,6020.0,78.0,53.948112081922126,6020.0,0.0,0.0,0.0
6030.0,119.9375,0.0,6030.0,78.10000000000001,54.07611202912288,6030.0,0.0,0.0,0.0
6040.0,120.25,0.0,6040.0,78.4,54.63557243186936,6040.0,0.0,0.0,0.0
6050.0,120.5625,0.0,6050.0,78.3,54.31040291065895,6050.0,0.0,0.0,0.0
6060.0,120.90625,0.0,6060.0,78.10000000000001,54.087665305369434,6060.0,0.0,0.0,0.0
6070.0,121.21875,0.0,6070.0,78.2,54.263175562269225,6070.0,0.0,0.0,0.0
6080.0,121.515625,0.0,6080.0,78.3,54.41406315647951,6080.0,0.0,0.0,0.0
6090.0,121.8125,0.0,6090.0,78.10000000000001,54.094594481289896,6090.0,0.0,0.0,0.0
6100.0,122.140625,0.0,6100.0,78.3,54.457689724647416,6100.0,0.0,0.0,0.0
6110.0,122.453125,0.0,6110.0,78.3,54.36996913138926,6110.0,0.0,0.0,0.0
6120.0,122.765625,0.0,6120.0,78.2,54.348991489646856,6120.0,0.0,0.0,0.0
6130.0,123.0625,0.0,6130.0,78.0,53.930174897808755,6130.0,0.0,0.0,0.0
6140.0,123.359375,0.0,6140.0,77.9,53.73588002311113,6140.0,0.0,0.0,0.0
6150.0,123.671875,0.0,6150.0,77.8,53.572026100050195,6150.0,0.0,0.0,0.0
6160.0,123.984375,0.0,6160.0,77.8,53.517587939698494,6160.0,0.0,0.0,0.0
6170.0,124.296875,0.0,6170.0,77.7,53.19334715843739,6170.0,0.0,0.0,0.0
6180.0,124.625,0.0,6180.0,77.8,53.31976382323751,6180.0,0.0,0.0,0.0
6190.0,124.9375,0.0,6190.0,77.8,53.263945028294266,6190.0,0.0,0.0,0.0
6200.0,125.25,0.0,6200.0,77.5,52.604039399735434,6200.0,0.0,0.0,0.0
6210.0,125.578125,0.0,6210.0,77.60000000000001,52.7864429643369,6210.0,0.0,0.0,0.0
6220.0,125.921875,0.0,6220.0,77.4,52.375533667968966,6220.0,0.0,0.0,0.0
6230.0,126.234375,0.0,6230.0,77.60000000000001,52.70370135765715,6230.0,0.0,0.0,0.0
6240.0,126.546875,0.0,6240.0,77.60000000000001,52.64570957444561,6240.0,0.0,0.0,0.0
6250.0,126.859375,0.0,6250.0,77.8,53.03932850470454,6250.0,0.0,0.0,0.0
6260.0,127.1875,0.0,6260.0,77.7,52.69410267288927,6260.0,0.0,0.0,0.0
6270.0,127.515625,0.0,6270.0,77.9,53.118370810352154,6270.0,0.0,0.0,0.0
6280.0,127.8125,0.0,6280.0,77.5,52.261327856469975,6280.0,0.0,0.0,0.0
6290.0,128.125,0.0,6290.0,77.8,52.91802221760358,6290.0,0.0,0.0,0.0
6300.0,128.46875,0.0,6300.0,77.9,53.205725417125436,6300.0,0.0,0.0,0.0
6310.0,128.734375,0.0,6310.0,77.8,52.974271418948405,6310.0,0.0,0.0,0.0
6320.0,129.046875,0.0,6320.0,77.8,52.91802221760358,6320.0,0.0,0.0,0.0
6330.0,129.328125,0.0,6330.0,77.8,52.9262086513995,6330.0,0.0,0.0,0.0
6340.0,129.65625,0.0,6340.0,77.4,52.118644067796616,6340.0,0.0,0.0,0.0
6350.0,129.96875,0.0,6350.0,77.4,52.078032230704,6350.0,0.0,0.0,0.0
6360.0,130.265625,0.0,6360.0,77.3,51.935292623020246,6360.0,0.0,0.0,0.0
6370.0,130.578125,0.0,6370.0,77.0,51.434785362866606,6370.0,0.0,0.0,0.0
6380.0,130.9375,0.0,6380.0,77.3,52.172264127091154,6380.0,0.0,0.0,0.0
6390.0,131.25,0.0,6390.0,77.60000000000001,52.79420380259548,6390.0,0.0,0.0,0.0
6400.0,131.5625,0.0,6400.0,77.5,52.64752925330416,6400.0,0.0,0.0,0.0
6410.0,131.875,0.0,6410.0,77.2,52.19644744125196,6410.0,0.0,0.0,0.0
6420.0,132.234375,0.0,6420.0,77.0,51.85565068134721,6420.0,0.0,0.0,0.0
6430.0,132.515625,0.0,6430.0,77.2,52.18702422943519,6430.0,0.0,0.0,0.0
6440.0,132.796875,0.0,6440.0,77.4,52.66896759709145,6440.0,0.0,0.0,0.0
6450.0,133.09375,0.0,6450.0,77.2,52.46216780854765,6450.0,0.0,0.0,0.0
6460.0,133.421875,0.0,6460.0,77.0,52.05536562995081,6460.0,0.0,0.0,0.0
6470.0,133.71875,0.0,6470.0,76.7,51.48744086881205,6470.0,0.0,0.0,0.0
6480.0,134.015625,0.0,6480.0,76.8,51.721382433242326,6480.0,0.0,0.0,0.0
6490.0,134.328125,0.0,6490.0,76.5,51.1840465309514,6490.0,0.0,0.0,0.0
6500.0,134.65625,0.0,6500.0,76.4,51.031655130056606,6500.0,0.0,0.0,0.0
6510.0,134.984375,0.0,6510.0,76.3,50.778816199376955,6510.0,0.0,0.0,0.0
6520.0,135.265625,0.0,6520.0,76.4,50.99158965839477,6520.0,0.0,0.0,0.0
6530.0,135.59375,0.0,6530.0,76.6,51.49575484213319,6530.0,0.0,0.0,0.0
6540.0,135.921875,0.0,6540.0,76.6,51.44664110353071,6540.0,0.0,0.0,0.0
6550.0,136.234375,0.0,6550.0,76.6,51.48589981216336,6550.0,0.0,0.0,0.0
6560.0,136.53125,0.0,6560.0,76.6,51.40691516976431,6560.0,0.0,0.0,0.0
6570.0,136.859375,0.0,6570.0,77.0,52.2077922077922,6570.0,0.0,0.0,0.0
6580.0,137.1875,0.0,6580.0,77.10000000000001,52.38134846039958,6580.0,0.0,0.0,0.0
6590.0,137.484375,0.0,6590.0,77.10000000000001,52.47937314275279,6590.0,0.0,0.0,0.0
6600.0,137.796875,0.0,6600.0,76.8,51.8130345741477,6600.0,0.0,0.0,0.0
6610.0,138.0625,0.0,6610.0,76.7,51.57978736668856,6610.0,0.0,0.0,0.0
6620.0,138.34375,0.0,6620.0,76.4,51.04546963159643,6620.0,0.0,0.0,0.0
6630.0,138.65625,0.0,6630.0,76.1,50.54176427252936,6630.0,0.0,0.0,0.0
6640.0,138.953125,0.0,6640.0,76.2,50.73524541299596,6640.0,0.0,0.0,0.0
6650.0,139.25,0.0,6650.0,76.3,50.99458252346884,6650.0,0.0,0.0,0.0
6660.0,139.59375,0.0,6660.0,76.5,51.471948721337476,6660.0,0.0,0.0,0.0
6670.0,139.890625,0.0,6670.0,76.5,51.65365086941136,6670.0,0.0,0.0,0.0
6680.0,140.1875,0.0,6680.0,76.3,51.05894402960418,6680.0,0.0,0.0,0.0
6690.0,140.484375,0.0,6690.0,76.1,50.75820009889567,6690.0,0.0,0.0,0.0
6700.0,140.84375,0.0,6700.0,75.9,50.395191832702125,6700.0,0.0,0.0,0.0
6710.0,141.140625,0.0,6710.0,75.8,50.115435356200535,6710.0,0.0,0.0,0.0
6720.0,141.5,0.0,6720.0,76.1,50.74642860086884,6720.0,0.0,0.0,0.0
6730.0,141.859375,0.0,6730.0,76.3,51.14731660661429,6730.0,0.0,0.0,0.0
6740.0,142.203125,0.0,6740.0,76.2,50.88023445400698,6740.0,0.0,0.0,0.0
6750.0,142.5,0.0,6750.0,75.9,50.311737151151284,6750.0,0.0,0.0,0.0
6760.0,142.859375,0.0,6760.0,75.7,49.936545085952574,6760.0,0.0,0.0,0.0
6770.0,143.125,0.0,6770.0,75.7,49.94768193914627,6770.0,0.0,0.0,0.0
6780.0,143.421875,0.0,6780.0,75.6,49.733008108642636,6780.0,0.0,0.0,0.0
6790.0,143.765625,0.0,6790.0,76.0,50.6637777567642,6790.0,0.0,0.0,0.0
6800.0,144.09375,0.0,6800.0,75.5,49.66966868261898,6800.0,0.0,0.0,0.0
6810.0,144.390625,0.0,6810.0,75.2,49.1355087474619,6810.0,0.0,0.0,0.0
6820.0,144.6875,0.0,6820.0,75.4,49.53390665003611,6820.0,0.0,0.0,0.0
6830.0,145.03125,0.0,6830.0,75.4,49.498889386144626,6830.0,0.0,0.0,0.0
6840.0,145.390625,0.0,6840.0,75.4,49.63619315134118,6840.0,0.0,0.0,0.0
6850.0,145.703125,0.0,6850.0,75.2,49.19282143735147,6850.0,0.0,0.0,0.0
6860.0,146.015625,0.0,6860.0,75.4,49.63619315134118,6860.0,0.0,0.0,0.0
6870.0,146.328125,0.0,6870.0,75.5,49.85180697244101,6870.0,0.0,0.0,0.0
6880.0,146.671875,0.0,6880.0,75.3,49.420485727157306,6880.0,0.0,0.0,0.0
6890.0,146.984375,0.0,6890.0,75.1,48.94192913385827,6890.0,0.0,0.0,0.0
6900.0,147.28125,0.0,6900.0,75.4,49.48748275182338,6900.0,0.0,0.0,0.0
6910.0,147.59375,0.0,6910.0,75.5,49.645255966523344,6910.0,0.0,0.0,0.0
6920.0,147.90625,0.0,6920.0,75.1,48.83491554678831,6920.0,0.0,0.0,0.0
6930.0,148.21875,0.0,6930.0,75.1,48.94192913385827,6930.0,0.0,0.0,0.0
6940.0,148.515625,0.0,6940.0,75.4,49.60255674834057,6940.0,0.0,0.0,0.0
6950.0,148.8125,0.0,6950.0,75.5,49.71594640746092,6950.0,0.0,0.0,0.0
6960.0,149.15625,0.0,6960.0,75.8,50.285141420283665,6960.0,0.0,0.0,0.0
6970.0,149.453125,0.0,6970.0,75.8,50.213956550362084,6970.0,0.0,0.0,0.0
6980.0,149.765625,0.0,6980.0,75.9,50.39600862821294,6980.0,0.0,0.0,0.0
6990.0,150.0625,0.0,6990.0,75.8,50.129621768214015,6990.0,0.0,0.0,0.0
7000.0,150.40625,0.0,7000.0,76.2,50.73850841171016,7000.0,0.0,0.0,0.0
7010.0,150.71875,0.0,7010.0,76.3,50.81191472404862,7010.0,0.0,0.0,0.0
7020.0,151.046875,0.0,7020.0,76.4,50.96409574468086,7020.0,0.0,0.0,0.0
7030.0,151.375,0.0,7030.0,76.3,50.823753994273154,7030.0,0.0,0.0,0.0
7040.0,151.703125,0.0,7040.0,76.3,50.89222812528491,7040.0,0.0,0.0,0.0
7050.0,152.03125,0.0,7050.0,76.4,51.163993792033104,7050.0,0.0,0.0,0.0
7060.0,152.328125,0.0,7060.0,76.3,50.98241985522234,7060.0,0.0,0.0,0.0
7070.0,152.640625,0.0,7070.0,76.3,50.98241985522234,7070.0,0.0,0.0,0.0
7080.0,152.96875,0.0,7080.0,76.2,50.85183273102737,7080.0,0.0,0.0,0.0
7090.0,153.265625,0.0,7090.0,76.5,51.446280991735534,7090.0,0.0,0.0,0.0
7100.0,153.578125,0.0,7100.0,76.2,50.988467874794075,7100.0,0.0,0.0,0.0
7110.0,153.921875,0.0,7110.0,76.0,50.625411454904544,7110.0,0.0,0.0,0.0
7120.0,154.234375,0.0,7120.0,76.0,50.45171519645895,7120.0,0.0,0.0,0.0
7130.0,154.515625,0.0,7130.0,76.2,50.86461756982179,7130.0,0.0,0.0,0.0
7140.0,154.8125,0.0,7140.0,76.4,51.31511088189789,7140.0,0.0,0.0,0.0
7150.0,155.140625,0.0,7150.0,76.4,51.252561306100866,7150.0,0.0,0.0,0.0
7160.0,155.453125,0.0,7160.0,76.3,51.085610501114495,7160.0,0.0,0.0,0.0
7170.0,155.75,0.0,7170.0,76.4,51.41533710756563,7170.0,0.0,0.0,0.0
7180.0,156.09375,0.0,7180.0,76.7,52.04419343684652,7180.0,0.0,0.0,0.0
7190.0,156.390625,0.0,7190.0,76.9,52.407245636300715,7190.0,0.0,0.0,0.0
7200.0,156.71875,0.0,7200.0,77.0,52.58905013192613,7200.0,0.0,0.0,0.0
7210.0,157.015625,0.0,7210.0,77.0,52.479142475795356,7210.0,0.0,0.0,0.0
7220.0,157.375,0.0,7220.0,76.8,52.05343561933735,7220.0,0.0,0.0,0.0
7230.0,157.6875,0.0,7230.0,76.9,52.27272727272727,7230.0,0.0,0.0,0.0
7240.0,157.984375,0.0,7240.0,76.9,52.17114035596268,7240.0,0.0,0.0,0.0
7250.0,158.296875,0.0,7250.0,77.10000000000001,52.57228067268661,7250.0,0.0,0.0,0.0
7260.0,158.640625,0.0,7260.0,77.3,52.98649656200812,7260.0,0.0,0.0,0.0
7270.0,158.953125,0.0,7270.0,77.10000000000001,52.64877383069353,7270.0,0.0,0.0,0.0
7280.0,159.265625,0.0,7280.0,77.5,53.475869484305875,7280.0,0.0,0.0,0.0
7290.0,159.578125,0.0,7290.0,77.4,53.16799840854084,7290.0,0.0,0.0,0.0
7300.0,159.875,0.0,7300.0,77.4,53.11670207116305,7300.0,0.0,0.0,0.0
7310.0,160.1875,0.0,7310.0,77.5,53.16753948496782,7310.0,0.0,0.0,0.0
7320.0,160.515625,0.0,7320.0,77.8,53.88431194147047,7320.0,0.0,0.0,0.0
7330.0,160.84375,0.0,7330.0,78.0,54.337899543378995,7330.0,0.0,0.0,0.0
7340.0,161.1875,0.0,7340.0,78.3,54.94747332143006,7340.0,0.0,0.0,0.0
7350.0,161.5,0.0,7350.0,78.3,54.984856656847704,7350.0,0.0,0.0,0.0
7360.0,161.8125,0.0,7360.0,78.4,55.33646529477934,7360.0,0.0,0.0,0.0
7370.0,162.109375,0.0,7370.0,78.60000000000001,55.67889984259797,7370.0,0.0,0.0,0.0
7380.0,162.4375,0.0,7380.0,78.4,55.240210868339915,7380.0,0.0,0.0,0.0
7390.0,162.765625,0.0,7390.0,78.4,55.16588622098237,7390.0,0.0,0.0,0.0
7400.0,163.078125,0.0,7400.0,78.5,55.336740205243274,7400.0,0.0,0.0,0.0
7410.0,163.375,0.0,7410.0,78.60000000000001,55.47065849324362,7410.0,0.0,0.0,0.0
7420.0,163.71875,0.0,7420.0,78.5,55.170975813177655,7420.0,0.0,0.0,0.0
7430.0,164.015625,0.0,7430.0,78.3,54.76565691939533,7430.0,0.0,0.0,0.0
7440.0,164.328125,0.0,7440.0,78.10000000000001,54.37690096245991,7440.0,0.0,0.0,0.0
7450.0,164.640625,0.0,7450.0,78.2,54.355108877721946,7450.0,0.0,0.0,0.0
7460.0,164.96875,0.0,7460.0,78.2,54.44990952665516,7460.0,0.0,0.0,0.0
7470.0,165.28125,0.0,7470.0,78.60000000000001,55.36552299509856,7470.0,0.0,0.0,0.0
7480.0,165.578125,0.0,7480.0,78.60000000000001,55.32582918601157,7480.0,0.0,0.0,0.0
7490.0,165.875,0.0,7490.0,78.7,55.50449133068729,7490.0,0.0,0.0,0.0
7500.0,166.234375,0.0,7500.0,78.7,55.51712903791696,7500.0,0.0,0.0,0.0
7510.0,166.515625,0.0,7510.0,78.8,55.84510797120769,7510.0,0.0,0.0,0.0
7520.0,166.828125,0.0,7520.0,78.5,55.1930242832968,7520.0,0.0,0.0,0.0
7530.0,167.140625,0.0,7530.0,78.5,55.153022060541346,7530.0,0.0,0.0,0.0
7540.0,167.46875,0.0,7540.0,78.5,55.09944949836688,7540.0,0.0,0.0,0.0
7550.0,167.796875,0.0,7550.0,78.60000000000001,55.30959590686019,7550.0,0.0,0.0,0.0
7560.0,168.140625,0.0,7560.0,78.4,54.984994998332795,7560.0,0.0,0.0,0.0
7570.0,168.453125,0.0,7570.0,78.60000000000001,55.269054546670695,7570.0,0.0,0.0,0.0
7580.0,168.8125,0.0,7580.0,78.8,55.77934728647892,7580.0,0.0,0.0,0.0
7590.0,169.09375,0.0,7590.0,78.8,55.76698380904691,7590.0,0.0,0.0,0.0
7600.0,169.375,0.0,7600.0,78.8,55.743344801095574,7600.0,0.0,0.0,0.0
7610.0,169.65625,0.0,7610.0,79.10000000000001,56.372532647540176,7610.0,0.0,0.0,0.0
7620.0,169.953125,0.0,7620.0,79.4,56.925393108062906,7620.0,0.0,0.0,0.0
7630.0,170.25,0.0,7630.0,79.60000000000001,57.20668750393322,7630.0,0.0,0.0,0.0
7640.0,170.578125,0.0,7640.0,79.4,56.78714522456001,7640.0,0.0,0.0,0.0
7650.0,170.859375,0.0,7650.0,78.8,55.486872826835544,7650.0,0.0,0.0,0.0
7660.0,171.1875,0.0,7660.0,78.60000000000001,55.07693599512984,7660.0,0.0,0.0,0.0
7670.0,171.46875,0.0,7670.0,78.4,54.43806952413096,7670.0,0.0,0.0,0.0
7680.0,171.78125,0.0,7680.0,78.7,55.043563420235046,7680.0,0.0,0.0,0.0
7690.0,172.09375,0.0,7690.0,78.60000000000001,54.724134575105055,7690.0,0.0,0.0,0.0
7700.0,172.4375,0.0,7700.0,78.3,53.97667020148463,7700.0,0.0,0.0,0.0
7710.0,172.75,0.0,7710.0,78.5,54.45880110146156,7710.0,0.0,0.0,0.0
7720.0,173.03125,0.0,7720.0,78.4,54.133310683116385,7720.0,0.0,0.0,0.0
7730.0,173.359375,0.0,7730.0,78.10000000000001,53.574941491707094,7730.0,0.0,0.0,0.0
7740.0,173.6875,0.0,7740.0,78.2,53.86419141704655,7740.0,0.0,0.0,0.0
7750.0,174.0,0.0,7750.0,78.4,54.28745571597273,7750.0,0.0,0.0,0.0
7760.0,174.296875,0.0,7760.0,78.4,54.3801401543472,7760.0,0.0,0.0,0.0
7770.0,174.609375,0.0,7770.0,78.5,54.60840778961947,7770.0,0.0,0.0,0.0
7780.0,174.9375,0.0,7780.0,78.8,55.09939553620218,7780.0,0.0,0.0,0.0
7790.0,175.25,0.0,7790.0,78.60000000000001,54.52130485601956,7790.0,0.0,0.0,0.0
7800.0,175.53125,0.0,7800.0,79.0,55.25345720312801,7800.0,0.0,0.0,0.0
7810.0,175.828125,0.0,7810.0,79.4,56.02819318565068,7810.0,0.0,0.0,0.0
7820.0,176.15625,0.0,7820.0,79.4,56.08556067653818,7820.0,0.0,0.0,0.0
7830.0,176.453125,0.0,7830.0,79.3,55.9293165850543,7830.0,0.0,0.0,0.0
7840.0,176.765625,0.0,7840.0,79.5,56.164735063935346,7840.0,0.0,0.0,0.0
7850.0,177.0625,0.0,7850.0,79.60000000000001,56.60516228392988,7850.0,0.0,0.0,0.0
7860.0,177.40625,0.0,7860.0,79.60000000000001,56.47442872687706,7860.0,0.0,0.0,0.0
7870.0,177.71875,0.0,7870.0,79.5,56.37406789471893,7870.0,0.0,0.0,0.0
7880.0,178.03125,0.0,7880.0,79.5,56.22239875628904,7880.0,0.0,0.0,0.0
7890.0,178.34375,0.0,7890.0,79.5,56.270211694838615,7890.0,0.0,0.0,0.0
7900.0,178.671875,0.0,7900.0,79.4,56.17021276595745,7900.0,0.0,0.0,0.0
7910.0,178.984375,0.0,7910.0,79.10000000000001,55.634992740271535,7910.0,0.0,0.0,0.0
7920.0,179.28125,0.0,7920.0,79.4,56.335209930136344,7920.0,0.0,0.0,0.0
7930.0,179.59375,0.0,7930.0,79.5,56.438589035274134,7930.0,0.0,0.0,0.0
7940.0,179.90625,0.0,7940.0,79.2,55.773475141716254,7940.0,0.0,0.0,0.0
7950.0,180.21875,0.0,7950.0,79.0,55.395072217502126,7950.0,0.0,0.0,0.0
7960.0,180.515625,0.0,7960.0,79.0,55.395072217502126,7960.0,0.0,0.0,0.0
7970.0,180.828125,0.0,7970.0,79.0,55.478856697039994,7970.0,0.0,0.0,0.0
7980.0,181.109375,0.0,7980.0,78.8,55.000275941704146,7980.0,0.0,0.0,0.0
7990.0,181.421875,0.0,7990.0,78.7,54.86178806655874,7990.0,0.0,0.0,0.0
8000.0,181.75,0.0,8000.0,78.60000000000001,54.857653948056786,8000.0,0.0,0.0,0.0
8010.0,182.09375,0.0,8010.0,78.4,54.57604306864066,8010.0,0.0,0.0,0.0
8020.0,182.390625,0.0,8020.0,78.4,54.61898859171798,8020.0,0.0,0.0,0.0
8030.0,182.71875,0.0,8030.0,78.8,55.40878783417118,8030.0,0.0,0.0,0.0
8040.0,183.03125,0.0,8040.0,78.7,55.138250012637116,8040.0,0.0,0.0,0.0
8050.0,183.421875,0.0,8050.0,78.7,55.050773633163665,8050.0,0.0,0.0,0.0
8060.0,183.71875,0.0,8060.0,79.3,56.21419929096617,8060.0,0.0,0.0,0.0
8070.0,184.046875,0.0,8070.0,79.10000000000001,55.73909360440492,8070.0,0.0,0.0,0.0
8080.0,184.359375,0.0,8080.0,79.10000000000001,55.77655522640712,8080.0,0.0,0.0,0.0
8090.0,184.71875,0.0,8090.0,79.10000000000001,55.72521671341294,8090.0,0.0,0.0,0.0
8100.0,185.03125,0.0,8100.0,79.4,56.29722975352487,8100.0,0.0,0.0,0.0
8110.0,185.359375,0.0,8110.0,79.4,56.37959073045129,8110.0,0.0,0.0,0.0
8120.0,185.734375,0.0,8120.0,79.3,56.27376425855515,8120.0,0.0,0.0,0.0
8130.0,186.03125,0.0,8130.0,79.2,56.043956043956044,8130.0,0.0,0.0,0.0
8140.0,186.359375,0.0,8140.0,79.10000000000001,55.857629237878804,8140.0,0.0,0.0,0.0
8150.0,186.6875,0.0,8150.0,78.9,55.571464667733515,8150.0,0.0,0.0,0.0
8160.0,187.03125,0.0,8160.0,78.8,55.42097737404323,8160.0,0.0,0.0,0.0
8170.0,187.359375,0.0,8170.0,78.9,55.528765090712895,8170.0,0.0,0.0,0.0
8180.0,187.65625,0.0,8180.0,78.7,55.114426602604624,8180.0,0.0,0.0,0.0
8190.0,187.984375,0.0,8190.0,78.8,55.30726256983242,8190.0,0.0,0.0,0.0
8200.0,188.3125,0.0,8200.0,78.8,55.39302532077045,8200.0,0.0,0.0,0.0
8210.0,188.640625,0.0,8210.0,78.5,54.78709981326022,8210.0,0.0,0.0,0.0
8220.0,188.9375,0.0,8220.0,78.7,55.2155959059065,8220.0,0.0,0.0,0.0
8230.0,189.25,0.0,8230.0,78.4,54.61898859171798,8230.0,0.0,0.0,0.0
8240.0,189.546875,0.0,8240.0,78.3,54.510389240134835,8240.0,0.0,0.0,0.0
8250.0,189.875,0.0,8250.0,78.3,54.59301109018624,8250.0,0.0,0.0,0.0
8260.0,190.1875,0.0,8260.0,78.5,55.01150868382507,8260.0,0.0,0.0,0.0
8270.0,190.5,0.0,8270.0,78.2,54.408566170319574,8270.0,0.0,0.0,0.0
8280.0,190.8125,0.0,8280.0,78.10000000000001,54.25606577100462,8280.0,0.0,0.0,0.0
8290.0,191.171875,0.0,8290.0,77.8,53.76541152949018,8290.0,0.0,0.0,0.0
8300.0,191.46875,0.0,8300.0,77.7,53.493222106360804,8300.0,0.0,0.0,0.0
8310.0,191.78125,0.0,8310.0,77.4,53.050277751232954,8310.0,0.0,0.0,0.0
8320.0,192.140625,0.0,8320.0,77.3,52.875233547851366,8320.0,0.0,0.0,0.0
8330.0,192.46875,0.0,8330.0,77.3,52.8364609477586,8330.0,0.0,0.0,0.0
8340.0,192.78125,0.0,8340.0,77.3,52.75754422476587,8340.0,0.0,0.0,0.0
8350.0,193.0625,0.0,8350.0,77.3,52.75754422476587,8350.0,0.0,0.0,0.0
8360.0,193.34375,0.0,8360.0,77.10000000000001,52.143710973091814,8360.0,0.0,0.0,0.0
8370.0,193.703125,0.0,8370.0,76.8,51.57607357097237,8370.0,0.0,0.0,0.0
8380.0,194.0,0.0,8380.0,76.9,51.61979441554199,8380.0,0.0,0.0,0.0
8390.0,194.296875,0.0,8390.0,76.7,51.28865548326671,8390.0,0.0,0.0,0.0
8400.0,194.59375,0.0,8400.0,76.5,51.02901582908919,8400.0,0.0,0.0,0.0
8410.0,194.921875,0.0,8410.0,76.6,51.26360557677649,8410.0,0.0,0.0,0.0
8420.0,195.21875,0.0,8420.0,76.8,51.73202954332675,8420.0,0.0,0.0,0.0
8430.0,195.515625,0.0,8430.0,76.9,51.955074875208,8430.0,0.0,0.0,0.0
8440.0,195.796875,0.0,8440.0,77.0,52.18851859243,8440.0,0.0,0.0,0.0
8450.0,196.15625,0.0,8450.0,76.9,52.09655344033843,8450.0,0.0,0.0,0.0
8460.0,196.40625,0.0,8460.0,77.2,52.61510580548085,8460.0,0.0,0.0,0.0
8470.0,196.71875,0.0,8470.0,77.0,52.17042302141518,8470.0,0.0,0.0,0.0
8480.0,197.015625,0.0,8480.0,77.0,52.32903741963298,8480.0,0.0,0.0,0.0
8490.0,197.328125,0.0,8490.0,76.7,51.74864564868044,8490.0,0.0,0.0,0.0
8500.0,197.640625,0.0,8500.0,77.0,52.296409371474084,8500.0,0.0,0.0,0.0
8510.0,197.890625,0.0,8510.0,76.7,51.75983436853002,8510.0,0.0,0.0,0.0
8520.0,198.203125,0.0,8520.0,76.7,51.73785160942873,8520.0,0.0,0.0,0.0
8530.0,198.5625,0.0,8530.0,76.8,51.95891659073967,8530.0,0.0,0.0,0.0
